timestamp,Open,High,Low,Close,Volume,fvg_type,fvg_high,fvg_low,fvg_size,fvg_mitigated_index,swingline,swingvalue,highest_low,lowest_high,swingpoint,Support,Resistance,Bullish_Order_Block_Top,Bullish_Order_Block_Bottom,Bullish_Order_Block_Mitigated,Bearish_Order_Block_Top,Bearish_Order_Block_Bottom,Bearish_Order_Block_Mitigated,BOS,CHoCH,trend_bias,CurrentRetracement,DeepestRetracement,fib_signal,retest_signal
2025-07-10 04:15:00+00:00,0.86292,0.86295,0.86284,0.8629,141,,,,,,-1,0.86294,0.86319,0.86294,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 04:20:00+00:00,0.8629,0.86296,0.86288,0.8629,132,,,,,,-1,0.86294,0.86319,0.86294,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 04:25:00+00:00,0.86289,0.86289,0.86279,0.86287,138,,,,,,-1,0.86289,0.86319,0.86289,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 04:30:00+00:00,0.86287,0.86295,0.8628,0.86283,140,,,,,,-1,0.86289,0.86319,0.86289,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 04:35:00+00:00,0.86283,0.86284,0.86274,0.86283,139,,,,,,-1,0.86284,0.86319,0.86284,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 04:40:00+00:00,0.86283,0.86285,0.86271,0.86274,141,,,,,,-1,0.86284,0.86319,0.86284,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 04:45:00+00:00,0.86274,0.86279,0.86267,0.86277,109,,,,,,-1,0.86279,0.86319,0.86279,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 04:50:00+00:00,0.86278,0.86282,0.86276,0.86276,129,,,,,,-1,0.86279,0.86319,0.86279,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 04:55:00+00:00,0.86276,0.86284,0.86272,0.86283,133,,,,,,-1,0.86279,0.86319,0.86279,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:00:00+00:00,0.86284,0.86291,0.86277,0.86288,142,,,,,,-1,0.86279,0.86319,0.86279,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:05:00+00:00,0.86288,0.86293,0.86266,0.86275,137,,,,,,-1,0.86279,0.86319,0.86279,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:10:00+00:00,0.86275,0.86279,0.8627,0.86277,163,,,,,,-1,0.86279,0.86319,0.86279,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:15:00+00:00,0.86277,0.86282,0.86269,0.86274,128,,,,,,-1,0.86279,0.86319,0.86279,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:20:00+00:00,0.86274,0.8628,0.86271,0.86277,107,,,,,,-1,0.86279,0.86319,0.86279,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:25:00+00:00,0.86277,0.8628,0.86272,0.86274,149,,,,,,-1,0.86279,0.86319,0.86279,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:30:00+00:00,0.86274,0.86278,0.86269,0.86272,148,,,,,,-1,0.86278,0.86319,0.86278,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:35:00+00:00,0.86274,0.86279,0.86271,0.86272,127,,,,,,-1,0.86278,0.86319,0.86278,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:40:00+00:00,0.86272,0.86276,0.86269,0.86271,85,,,,,,-1,0.86276,0.86319,0.86276,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:45:00+00:00,0.86271,0.86277,0.86269,0.86269,107,,,,,,-1,0.86276,0.86319,0.86276,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:50:00+00:00,0.8627,0.86275,0.86268,0.86273,91,,,,,,-1,0.86275,0.86319,0.86275,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 05:55:00+00:00,0.86273,0.86273,0.86266,0.86271,142,,,,,,-1,0.86273,0.86319,0.86273,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:00:00+00:00,0.86271,0.86277,0.86265,0.8627,102,,,,,,-1,0.86273,0.86319,0.86273,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:05:00+00:00,0.8627,0.8627,0.86264,0.86266,81,,,,,,-1,0.8627,0.86319,0.8627,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:10:00+00:00,0.86267,0.86268,0.86261,0.86262,91,,,,,,-1,0.86268,0.86319,0.86268,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:15:00+00:00,0.86262,0.86265,0.86258,0.86265,96,,,,,,-1,0.86265,0.86319,0.86265,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:20:00+00:00,0.86263,0.86265,0.86258,0.86258,112,,,,,,-1,0.86265,0.86319,0.86265,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:25:00+00:00,0.86258,0.8626,0.86251,0.86252,82,,,,,,-1,0.8626,0.86319,0.8626,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:30:00+00:00,0.86251,0.86258,0.86247,0.86256,63,,,,,,-1,0.86258,0.86319,0.86258,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:35:00+00:00,0.86256,0.86264,0.86255,0.86257,71,,,,,,-1,0.86258,0.86319,0.86258,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:40:00+00:00,0.86257,0.86258,0.86251,0.86254,59,,,,,,-1,0.86258,0.86319,0.86258,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:45:00+00:00,0.86254,0.86258,0.86253,0.86255,68,,,,,,-1,0.86258,0.86319,0.86258,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:50:00+00:00,0.86255,0.86257,0.86249,0.8625,79,,,,,,-1,0.86257,0.86319,0.86257,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 06:55:00+00:00,0.8625,0.86254,0.86248,0.86251,83,,,,,,-1,0.86254,0.86319,0.86254,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:00:00+00:00,0.86252,0.86258,0.86252,0.86257,65,,,,,,-1,0.86254,0.86319,0.86254,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:05:00+00:00,0.86257,0.8626,0.86253,0.86255,83,,,,,,-1,0.86254,0.86319,0.86254,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:10:00+00:00,0.86255,0.86256,0.86251,0.86254,93,,,,,,-1,0.86254,0.86319,0.86254,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:15:00+00:00,0.86254,0.86256,0.86252,0.86253,75,,,,,,-1,0.86254,0.86319,0.86254,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:20:00+00:00,0.86253,0.86261,0.86253,0.86256,103,,,,,,-1,0.86254,0.86319,0.86254,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:25:00+00:00,0.86256,0.86259,0.86254,0.86256,70,,,,,,-1,0.86254,0.86319,0.86254,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:30:00+00:00,0.86255,0.86261,0.8625,0.86253,104,,,,,,-1,0.86254,0.86319,0.86254,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:35:00+00:00,0.86253,0.8626,0.86249,0.86252,82,,,,,,-1,0.86254,0.86319,0.86254,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:40:00+00:00,0.86252,0.86253,0.86247,0.86253,76,,,,,,-1,0.86253,0.86319,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:45:00+00:00,0.86253,0.86254,0.86247,0.86251,136,,,,,,-1,0.86253,0.86319,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:50:00+00:00,0.86251,0.86254,0.86249,0.86252,120,,,,,,-1,0.86253,0.86319,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 07:55:00+00:00,0.86254,0.86259,0.86252,0.86254,142,,,,,,-1,0.86253,0.86319,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:00:00+00:00,0.86252,0.86262,0.86246,0.86257,177,,,,,,-1,0.86253,0.86319,0.86253,-1.0,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:05:00+00:00,0.86257,0.8626,0.86252,0.86256,102,,,,,,-1,0.86253,0.86319,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:10:00+00:00,0.86256,0.86267,0.86253,0.86266,125,,,,,,-1,0.86253,0.86319,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:15:00+00:00,0.86266,0.8627,0.8626,0.86264,100,,,,,,1,0.8626,0.8626,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:20:00+00:00,0.86264,0.86267,0.8626,0.86266,116,,,,,,1,0.8626,0.8626,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:25:00+00:00,0.86266,0.86273,0.86266,0.86271,93,,,,,,1,0.86266,0.86266,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:30:00+00:00,0.8627,0.86274,0.86258,0.86259,92,,,,,,1,0.86266,0.86266,0.86253,1.0,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:35:00+00:00,0.8626,0.86268,0.86257,0.86262,91,,,,,,1,0.86266,0.86266,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:40:00+00:00,0.86262,0.86268,0.86259,0.86267,114,,,,,,1,0.86266,0.86266,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:45:00+00:00,0.86267,0.86268,0.86262,0.86265,144,,,,,,1,0.86266,0.86266,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:50:00+00:00,0.86262,0.86265,0.86258,0.86263,97,,,,,,-1,0.86265,0.86266,0.86265,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 08:55:00+00:00,0.86262,0.86268,0.86256,0.86256,173,-1.0,0.86258,0.86253,0.5,2025-07-10 14:00:00+00:00,-1,0.86265,0.86266,0.86265,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:00:00+00:00,0.86256,0.86256,0.86231,0.86248,220,,,,,,-1,0.86256,0.86266,0.86256,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:05:00+00:00,0.86249,0.86253,0.86241,0.86245,209,,,,,,-1,0.86253,0.86266,0.86253,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:10:00+00:00,0.86245,0.86246,0.8623,0.86239,124,,,,,,-1,0.86246,0.86266,0.86246,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:15:00+00:00,0.86239,0.86243,0.86223,0.86241,153,,,,,,-1,0.86243,0.86266,0.86243,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:20:00+00:00,0.86241,0.86248,0.86232,0.86236,158,,,,,,-1,0.86243,0.86266,0.86243,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:25:00+00:00,0.86236,0.86237,0.86224,0.86229,153,,,,,,-1,0.86237,0.86266,0.86237,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:30:00+00:00,0.86227,0.86235,0.86219,0.86223,155,-1.0,0.86224,0.86207,1.7,2025-07-10 10:45:00+00:00,-1,0.86235,0.86266,0.86235,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:35:00+00:00,0.86223,0.86223,0.86191,0.86205,171,,,,,,-1,0.86223,0.86266,0.86223,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:40:00+00:00,0.86207,0.86207,0.86198,0.86201,148,,,,,,-1,0.86207,0.86266,0.86207,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:45:00+00:00,0.862,0.86214,0.862,0.86207,120,,,,,,-1,0.86207,0.86266,0.86207,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:50:00+00:00,0.86207,0.8621,0.86197,0.86202,144,,,,,,-1,0.86207,0.86266,0.86207,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 09:55:00+00:00,0.86202,0.86205,0.86196,0.86199,180,,,,,,-1,0.86205,0.86266,0.86205,,0.86189,0.86338,0.86192,0.86189,0,0.86338,0.86319,0,,,,,,,
2025-07-10 10:00:00+00:00,0.86198,0.86205,0.86179,0.86184,254,-1.0,0.86196,0.86192,0.4,2025-07-10 10:35:00+00:00,-1,0.86205,0.86266,0.86205,,,0.86338,,,0,0.86338,0.86319,0,-1.0,-1.0,-1.0,,,,
2025-07-10 10:05:00+00:00,0.86184,0.86192,0.86175,0.86183,174,,,,,,-1,0.86192,0.86266,0.86192,,,0.86338,,,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 10:10:00+00:00,0.86182,0.8619,0.86166,0.86167,169,,,,,,-1,0.8619,0.86266,0.8619,,,0.86338,,,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 10:15:00+00:00,0.86168,0.86177,0.86161,0.86169,184,,,,,,-1,0.86177,0.86266,0.86177,-1.0,0.86161,0.86338,0.86177,0.86161,1,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 10:20:00+00:00,0.86169,0.86188,0.86164,0.86174,224,,,,,,-1,0.86177,0.86266,0.86177,,0.86161,0.86338,0.86177,0.86161,1,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 10:25:00+00:00,0.86174,0.86186,0.86172,0.86178,213,,,,,,-1,0.86177,0.86266,0.86177,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 10:30:00+00:00,0.86179,0.86195,0.86169,0.86191,210,1.0,0.86188,0.86186,0.2,2025-07-10 11:00:00+00:00,-1,0.86177,0.86266,0.86177,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,,,,
2025-07-10 10:35:00+00:00,0.86191,0.862,0.86188,0.86194,160,,,,,,1,0.86188,0.86188,0.86177,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,18.64,22.03,,
2025-07-10 10:40:00+00:00,0.86192,0.86211,0.86192,0.8621,221,,,,,,1,0.86192,0.86192,0.86177,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,27.68,28.25,,
2025-07-10 10:45:00+00:00,0.86209,0.8623,0.862,0.86228,207,,,,,,1,0.862,0.862,0.86177,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,37.85,38.98,,
2025-07-10 10:50:00+00:00,0.86229,0.8623,0.86211,0.86229,172,,,,,,1,0.86211,0.86211,0.86177,,0.86161,0.86338,0.86177,0.86161,0,0.86338,0.86319,0,,,-1.0,38.42,38.98,,
